,frame,x,y
0,1,179,119
1,1,179,130
2,1,181,141
3,1,182,152
4,1,185,162
5,1,190,171
6,1,196,178
7,1,205,183
8,1,215,183
9,1,225,181
10,1,236,177
11,1,247,170
12,1,255,162
13,1,261,152
14,1,263,139
15,1,262,126
16,1,262,113
17,1,180,102
18,1,182,94
19,1,188,90
20,1,195,90
21,1,202,93
22,1,214,90
23,1,222,85
24,1,231,82
25,1,241,85
26,1,247,92
27,1,208,100
28,1,208,106
29,1,207,112
30,1,207,119
31,1,203,131
32,1,206,131
33,1,209,132
34,1,213,130
35,1,216,129
36,1,189,109
37,1,191,105
38,1,196,104
39,1,201,106
40,1,197,108
41,1,192,109
42,1,222,102
43,1,226,100
44,1,231,99
45,1,235,101
46,1,231,102
47,1,226,103
48,1,200,154
49,1,202,147
50,1,206,143
51,1,209,143
52,1,212,142
53,1,217,144
54,1,223,150
55,1,218,152
56,1,213,153
57,1,210,154
58,1,207,154
59,1,203,155
60,1,202,153
61,1,206,147
62,1,209,147
63,1,212,146
64,1,220,149
65,1,213,147
66,1,209,148
67,1,206,149
0,2,183,118
1,2,182,128
2,2,183,139
3,2,184,150
4,2,186,160
5,2,191,169
6,2,198,176
7,2,206,182
8,2,217,183
9,2,229,181
10,2,242,177
11,2,253,171
12,2,263,163
13,2,269,153
14,2,271,140
15,2,271,127
16,2,270,113
17,2,185,100
18,2,187,93
19,2,192,89
20,2,199,89
21,2,205,91
22,2,219,90
23,2,226,86
24,2,235,84
25,2,244,87
26,2,251,94
27,2,212,100
28,2,212,107
29,2,211,113
30,2,210,120
31,2,206,131
32,2,209,132
33,2,212,132
34,2,216,131
35,2,221,130
36,2,193,106
37,2,196,102
38,2,201,101
39,2,206,104
40,2,201,106
41,2,196,106
42,2,226,103
43,2,231,99
44,2,236,99
45,2,241,102
46,2,236,104
47,2,231,103
48,2,203,151
49,2,205,145
50,2,210,142
51,2,213,142
52,2,216,141
53,2,222,144
54,2,230,150
55,2,223,153
56,2,217,154
57,2,214,155
58,2,210,155
59,2,205,154
60,2,205,150
61,2,210,147
62,2,213,147
63,2,216,147
64,2,226,149
65,2,217,148
66,2,213,148
67,2,210,148
0,3,186,124
1,3,184,135
2,3,183,146
3,3,184,156
4,3,186,167
5,3,190,176
6,3,196,183
7,3,204,186
8,3,214,188
9,3,226,186
10,3,239,184
11,3,251,180
12,3,261,173
13,3,267,164
14,3,270,153
15,3,272,141
16,3,272,130
17,3,189,105
18,3,193,100
19,3,200,97
20,3,207,97
21,3,214,100
22,3,223,99
23,3,230,96
24,3,240,96
25,3,248,98
26,3,255,104
27,3,215,107
28,3,214,112
29,3,212,117
30,3,210,123
31,3,207,135
32,3,209,136
33,3,212,136
34,3,216,135
35,3,221,134
36,3,196,114
37,3,199,111
38,3,204,110
39,3,209,112
40,3,204,113
41,3,200,114
42,3,229,110
43,3,234,108
44,3,239,109
45,3,244,112
46,3,239,112
47,3,234,111
48,3,203,157
49,3,205,150
50,3,209,146
51,3,212,146
52,3,215,146
53,3,221,149
54,3,228,156
55,3,221,157
56,3,216,157
57,3,212,157
58,3,209,157
59,3,206,158
60,3,205,155
61,3,209,150
62,3,212,150
63,3,215,150
64,3,225,155
65,3,215,152
66,3,213,152
67,3,209,152
0,4,185,121
1,4,184,131
2,4,185,142
3,4,186,153
4,4,188,163
5,4,192,172
6,4,199,178
7,4,208,182
8,4,218,183
9,4,230,181
10,4,242,177
11,4,253,171
12,4,262,162
13,4,267,152
14,4,268,139
15,4,268,126
16,4,268,113
17,4,186,102
18,4,189,95
19,4,195,91
20,4,203,91
21,4,210,94
22,4,220,91
23,4,228,85
24,4,237,83
25,4,247,85
26,4,253,92
27,4,215,100
28,4,214,106
29,4,213,113
30,4,212,119
31,4,209,131
32,4,212,132
33,4,214,132
34,4,218,131
35,4,222,129
36,4,195,109
37,4,197,107
38,4,202,105
39,4,207,106
40,4,202,108
41,4,198,109
42,4,229,102
43,4,233,100
44,4,237,100
45,4,242,102
46,4,237,102
47,4,233,102
48,4,205,154
49,4,207,147
50,4,211,143
51,4,214,143
52,4,218,142
53,4,223,145
54,4,230,150
55,4,224,152
56,4,219,153
57,4,215,154
58,4,212,154
59,4,208,154
60,4,207,153
61,4,211,148
62,4,215,147
63,4,218,147
64,4,227,150
65,4,218,147
66,4,215,148
67,4,212,148
0,5,186,120
1,5,185,131
2,5,186,142
3,5,187,153
4,5,189,163
5,5,193,172
6,5,200,178
7,5,208,183
8,5,218,184
9,5,230,182
10,5,242,178
11,5,253,172
12,5,262,164
13,5,267,153
14,5,268,140
15,5,268,127
16,5,268,113
17,5,188,100
18,5,190,93
19,5,196,89
20,5,204,89
21,5,210,92
22,5,222,89
23,5,229,84
24,5,238,82
25,5,246,84
26,5,252,90
27,5,216,99
28,5,215,105
29,5,214,111
30,5,213,118
31,5,210,130
32,5,212,131
33,5,215,131
34,5,219,130
35,5,222,128
36,5,196,108
37,5,199,105
38,5,203,104
39,5,208,105
40,5,204,106
41,5,200,108
42,5,229,101
43,5,233,99
44,5,238,99
45,5,242,101
46,5,238,102
47,5,233,102
48,5,206,153
49,5,207,146
50,5,211,142
51,5,215,142
52,5,218,141
53,5,223,144
54,5,229,150
55,5,224,152
56,5,219,153
57,5,215,153
58,5,212,154
59,5,208,154
60,5,208,152
61,5,212,147
62,5,215,147
63,5,218,146
64,5,226,150
65,5,218,147
66,5,215,147
67,5,212,148
0,6,185,119
1,6,185,130
2,6,186,141
3,6,187,152
4,6,189,163
5,6,193,172
6,6,200,179
7,6,208,184
8,6,219,184
9,6,230,183
10,6,242,178
11,6,253,172
12,6,262,163
13,6,267,153
14,6,269,140
15,6,269,126
16,6,268,113
17,6,188,100
18,6,190,93
19,6,197,89
20,6,204,89
21,6,210,92
22,6,222,89
23,6,230,83
24,6,239,81
25,6,248,83
26,6,254,90
27,6,216,99
28,6,215,105
29,6,215,111
30,6,214,117
31,6,210,130
32,6,213,130
33,6,216,130
34,6,219,129
35,6,223,128
36,6,196,108
37,6,199,105
38,6,203,104
39,6,208,105
40,6,204,106
41,6,199,107
42,6,229,101
43,6,233,99
44,6,238,98
45,6,242,100
46,6,238,101
47,6,234,101
48,6,206,153
49,6,208,146
50,6,212,142
51,6,215,142
52,6,218,141
53,6,223,144
54,6,229,151
55,6,223,152
56,6,219,152
57,6,216,153
58,6,212,153
59,6,209,154
60,6,208,152
61,6,212,147
62,6,215,146
63,6,218,146
64,6,226,150
65,6,219,147
66,6,215,147
67,6,212,147
0,7,187,123
1,7,187,133
2,7,187,144
3,7,189,154
4,7,191,164
5,7,196,172
6,7,202,179
7,7,210,183
8,7,220,183
9,7,231,182
10,7,242,178
11,7,253,172
12,7,262,164
13,7,267,154
14,7,269,142
15,7,269,129
16,7,268,116
17,7,190,101
18,7,193,95
19,7,199,91
20,7,206,91
21,7,212,94
22,7,222,91
23,7,230,86
24,7,238,84
25,7,246,86
26,7,252,92
27,7,217,101
28,7,216,107
29,7,216,112
30,7,215,119
31,7,211,131
32,7,214,131
33,7,217,132
34,7,220,131
35,7,224,129
36,7,198,110
37,7,200,107
38,7,205,105
39,7,209,107
40,7,205,108
41,7,201,109
42,7,230,103
43,7,234,101
44,7,238,100
45,7,242,102
46,7,238,103
47,7,234,103
48,7,207,155
49,7,210,147
50,7,213,143
51,7,216,143
52,7,219,142
53,7,224,145
54,7,230,151
55,7,224,152
56,7,220,153
57,7,217,153
58,7,214,154
59,7,210,155
60,7,210,153
61,7,214,148
62,7,217,147
63,7,220,147
64,7,227,150
65,7,220,147
66,7,217,148
67,7,214,148
0,8,188,122
1,8,187,133
2,8,188,144
3,8,189,154
4,8,192,164
5,8,196,173
6,8,203,180
7,8,211,183
8,8,221,184
9,8,233,182
10,8,244,178
11,8,254,172
12,8,263,164
13,8,268,154
14,8,270,141
15,8,270,128
16,8,270,115
17,8,189,104
18,8,191,97
19,8,197,93
20,8,204,92
21,8,210,95
22,8,222,93
23,8,230,88
24,8,239,86
25,8,249,88
26,8,255,96
27,8,217,102
28,8,216,108
