No,frame,x,y
0.0,1.0,156.0,229.0
1.0,1.0,155.0,239.0
2.0,1.0,155.0,249.0
3.0,1.0,157.0,260.0
4.0,1.0,159.0,270.0
5.0,1.0,162.0,279.0
6.0,1.0,168.0,285.0
7.0,1.0,176.0,289.0
8.0,1.0,186.0,289.0
9.0,1.0,197.0,290.0
10.0,1.0,209.0,288.0
11.0,1.0,219.0,283.0
12.0,1.0,227.0,275.0
13.0,1.0,232.0,265.0
14.0,1.0,236.0,253.0
15.0,1.0,238.0,241.0
16.0,1.0,238.0,229.0
17.0,1.0,156.0,206.0
18.0,1.0,159.0,201.0
19.0,1.0,164.0,198.0
20.0,1.0,171.0,199.0
21.0,1.0,177.0,202.0
22.0,1.0,191.0,201.0
23.0,1.0,199.0,197.0
24.0,1.0,208.0,197.0
25.0,1.0,217.0,199.0
26.0,1.0,224.0,206.0
27.0,1.0,184.0,213.0
28.0,1.0,183.0,220.0
29.0,1.0,182.0,227.0
30.0,1.0,181.0,234.0
31.0,1.0,177.0,244.0
32.0,1.0,180.0,245.0
33.0,1.0,183.0,246.0
34.0,1.0,187.0,245.0
35.0,1.0,192.0,243.0
36.0,1.0,161.0,217.0
37.0,1.0,164.0,212.0
38.0,1.0,170.0,212.0
39.0,1.0,176.0,217.0
40.0,1.0,170.0,219.0
41.0,1.0,164.0,219.0
42.0,1.0,199.0,217.0
43.0,1.0,205.0,212.0
44.0,1.0,212.0,211.0
45.0,1.0,217.0,216.0
46.0,1.0,212.0,218.0
47.0,1.0,205.0,218.0
48.0,1.0,174.0,268.0
49.0,1.0,177.0,261.0
50.0,1.0,181.0,257.0
51.0,1.0,185.0,258.0
52.0,1.0,188.0,256.0
53.0,1.0,193.0,259.0
54.0,1.0,199.0,266.0
55.0,1.0,193.0,268.0
56.0,1.0,189.0,270.0
57.0,1.0,185.0,270.0
58.0,1.0,181.0,270.0
59.0,1.0,177.0,269.0
60.0,1.0,177.0,266.0
61.0,1.0,182.0,263.0
62.0,1.0,185.0,263.0
63.0,1.0,188.0,262.0
64.0,1.0,196.0,265.0
65.0,1.0,188.0,264.0
66.0,1.0,185.0,264.0
67.0,1.0,181.0,264.0
0.0,2.0,155.0,228.0
1.0,2.0,154.0,237.0
2.0,2.0,155.0,248.0
3.0,2.0,157.0,259.0
4.0,2.0,159.0,269.0
5.0,2.0,163.0,278.0
6.0,2.0,168.0,284.0
7.0,2.0,176.0,288.0
8.0,2.0,187.0,289.0
9.0,2.0,198.0,288.0
10.0,2.0,210.0,286.0
11.0,2.0,220.0,281.0
12.0,2.0,227.0,274.0
