,frame,x,y
0,1,192,192
1,1,190,203
2,1,190,214
3,1,191,225
4,1,193,237
5,1,196,248
6,1,202,258
7,1,209,265
8,1,219,267
9,1,231,266
10,1,244,261
11,1,255,254
12,1,264,245
13,1,271,234
14,1,275,220
15,1,275,206
16,1,275,191
17,1,195,177
18,1,196,170
19,1,201,166
20,1,207,166
21,1,213,168
22,1,227,166
23,1,235,163
24,1,243,163
25,1,251,166
26,1,257,173
27,1,220,178
28,1,219,184
29,1,218,190
30,1,216,197
31,1,213,207
32,1,215,208
33,1,218,209
34,1,223,208
35,1,227,207
36,1,202,182
37,1,205,178
38,1,209,178
39,1,214,181
40,1,209,182
41,1,205,183
42,1,234,180
43,1,238,176
44,1,243,176
45,1,247,180
46,1,243,181
47,1,238,181
48,1,209,232
49,1,210,225
50,1,215,222
51,1,218,223
52,1,222,222
53,1,228,226
54,1,233,233
55,1,228,235
56,1,222,235
57,1,218,235
58,1,214,235
59,1,210,235
60,1,211,231
61,1,215,227
62,1,218,227
63,1,222,227
64,1,230,232
65,1,221,230
66,1,218,230
67,1,214,229
0,2,192,191
1,2,190,202
2,2,190,214
3,2,190,225
4,2,192,237
5,2,195,248
6,2,201,258
7,2,208,264
8,2,218,266
9,2,230,265
10,2,243,261
11,2,255,255
12,2,264,247
13,2,271,236
14,2,275,222
15,2,276,207
16,2,277,193
17,2,196,177
18,2,197,170
19,2,202,166
20,2,208,165
21,2,214,167
22,2,228,166
23,2,236,162
24,2,245,163
25,2,253,166
26,2,258,174
27,2,220,177
28,2,219,183
29,2,218,189
30,2,216,196
31,2,212,207
32,2,215,208
33,2,218,208
34,2,222,208
35,2,227,207
36,2,203,182
37,2,205,178
38,2,210,178
39,2,215,181
40,2,210,182
41,2,206,183
42,2,234,179
43,2,239,176
44,2,244,176
45,2,248,180
46,2,243,181
47,2,239,180
48,2,209,232
49,2,210,224
50,2,214,221
51,2,217,222
52,2,221,221
53,2,227,225
54,2,233,232
55,2,227,234
56,2,221,234
57,2,217,234
58,2,213,234
59,2,210,234
60,2,211,231
61,2,214,227
62,2,217,227
63,2,221,227
64,2,230,231
65,2,221,229
66,2,217,229
67,2,214,229
0,3,193,191
1,3,191,201
2,3,191,213
3,3,193,224
4,3,195,235
5,3,198,246
6,3,203,255
7,3,210,261
8,3,220,263
9,3,231,262
10,3,244,258
11,3,255,252
12,3,264,244
13,3,271,233
14,3,275,220
15,3,276,206
16,3,277,192
17,3,196,172
18,3,197,166
19,3,201,162
20,3,207,161
21,3,213,163
22,3,228,162
23,3,235,159
24,3,244,159
25,3,253,163
26,3,258,171
27,3,219,174
28,3,217,180
29,3,216,186
30,3,214,193
31,3,210,203
32,3,213,205
33,3,217,205
34,3,222,204
35,3,227,203
36,3,201,179
37,3,204,175
38,3,208,174
39,3,213,178
40,3,209,179
41,3,204,180
42,3,234,176
43,3,239,172
44,3,244,173
45,3,249,177
46,3,244,178
47,3,238,177
48,3,209,229
49,3,210,221
50,3,214,217
51,3,217,218
52,3,221,217
53,3,227,221
54,3,234,229
55,3,227,231
56,3,221,231
57,3,217,231
58,3,214,231
59,3,210,231
60,3,212,228
61,3,214,222
62,3,218,222
63,3,221,222
64,3,230,228
65,3,221,226
66,3,217,226
67,3,214,226
0,4,192,191
1,4,191,202
2,4,191,213
3,4,191,224
4,4,193,236
5,4,196,246
6,4,201,255
7,4,209,261
8,4,219,263
9,4,231,262
10,4,244,258
11,4,256,252
12,4,265,244
13,4,271,234
14,4,275,221
15,4,276,207
16,4,277,193
17,4,196,174
18,4,197,167
19,4,202,163
20,4,209,162
21,4,215,164
22,4,229,162
23,4,237,159
24,4,247,160
25,4,255,165
26,4,260,173
27,4,221,174
28,4,220,180
29,4,219,186
30,4,217,192
31,4,213,204
32,4,216,205
33,4,219,206
34,4,224,205
35,4,228,204
36,4,202,180
37,4,205,176
38,4,210,175
39,4,215,179
40,4,210,180
41,4,206,181
42,4,235,178
43,4,240,174
44,4,245,174
45,4,250,179
46,4,245,180
47,4,240,179
48,4,209,230
49,4,211,222
50,4,215,218
51,4,218,219
52,4,222,218
53,4,228,222
54,4,234,230
55,4,228,231
56,4,222,230
57,4,218,230
58,4,215,230
59,4,211,231
60,4,211,228
61,4,215,223
62,4,218,223
63,4,222,223
64,4,231,228
65,4,222,225
66,4,218,225
67,4,215,225
0,5,193,190
1,5,192,201
2,5,191,212
3,5,193,223
4,5,195,235
5,5,198,246
6,5,203,255
7,5,210,261
8,5,220,262
9,5,232,261
10,5,245,258
11,5,256,252
12,5,265,243
13,5,272,233
14,5,275,220
15,5,277,206
16,5,278,192
17,5,196,172
18,5,198,165
19,5,202,162
20,5,208,161
21,5,213,163
22,5,228,161
23,5,236,158
24,5,245,158
25,5,253,163
26,5,259,170
27,5,219,173
28,5,218,179
29,5,217,185
30,5,215,192
31,5,212,202
32,5,214,204
33,5,218,204
34,5,223,204
